latitude_deg,longitude_deg,iata_code
48.050556,14.661944,
48.5406990051,-111.871002197,SBX
40.872898,-82.697403,
39.410400390599996,-88.8453979492,
34.327419,-92.351289,
50.457003,-100.609267,
20.910795,-101.34156,
43.134399,-96.1875,
50.21639,14.087845,
33.484798431396484,-101.66100311279297,
39.76236,-98.794493,
35.985298,-85.809303,
32.690212,-100.948918,SNK
49.2455,14.712993,
-43.421336,146.162131,
52.739201,-0.029722,
47.0704,-122.371002,
43.127399,-85.679199,
49.863335,11.787778,
55.783797,-118.840806,
29.811536,-98.425777,
34.131101,-109.310255,
36.536801,-86.921182,
44.41550064086914,-115.31700134277344,
48.25699996948242,-122.43699645996094,
59.633301,-117.167,
52.310001373291016,-112.75399780273438,
33.535567,-84.179081,
59.3451,17.740499,
42.5973014832,-95.24069976810001,SLB
34.599499,-91.574997,SGT
39.1147,-87.448303,SIV
38.233501,-91.164299,
40.0463981628418,-98.06009674072266,
44.9403,-73.097504,
35.31740188598633,-83.20989990234375,
32.645302,-81.597099,
35.928902,-95.004501,
81.409422,-76.867901,
25.004848,-80.533279,
34.45280075,-110.1149979,TYZ
35.101101,-118.422997,
50.985001,-2.35722,
39.547223,-87.378623,
47.573501586914,-115.28099822998,THM
46.4771995544,-122.805999756,TDO
44.60100173950195,-123.94000244140625,
43.948895,12.511411,
44.042101,-79.84668,
50.086399,12.9528,
47.2267,8.07806,
35.8125,-117.327003479,TRH
40.014801025390625,-84.1980972290039,
41.88740158081055,-121.35900115966797,
55.025001525879,-120.93499755859,TUX
41.529202,-75.946899,
-4.29333,39.571098,UKA
60.1922,5.4225,
52.44580078125,-109.18499755859375,
46.94100189,-98.01760101,
46.123336,5.804858,
46.294668,16.383222,
57.124599,12.2283,
42.76530075,-96.93430328,
38.902297,-8.93682,
42.218221,-92.025905,
43.5801,-90.900196,
36.448600769043,-119.31900024414,
49.300301,17.025299,
48.682777,13.694722,
30.699699401900002,-87.195602417,
41.929298,-72.574501,
-24.90999984741211,28.299999237060547,
33.2845,-116.675003,
-33.240278,151.429722,
38.700401,-87.1297,
36.90610122680664,-121.84300231933594,
38.077099,-78.944199,
39.50529861450195,-84.12190246582031,
40.74570083618164,-122.9219970703125,
51.802502,-0.158056,
44.666665176600006,-76.3966673613,
31.9252,-97.3647,
33.947701,-98.616699,
47.836933,16.221838,
36.7949981689,-84.1995010376,
43.913399,-95.109398,MWM
35.652099609375,-109.06700134277344,
34.315498,-81.108803,
44.950001,-94.066902,
44.3602981567,-89.83899688720001,ISW
41.597991,-74.459467,
49.81778,9.8975,
35.231602,-90.761597,
32.883202,-90.4636,
50.0839,16.443899,
40.00699996948242,-82.01239776611328,
-34.119912,-59.083198,
49.814201,15.2017,
46.551713,7.381012,
51.078965,-115.337711,
59.64469909667969,-151.5019989013672,
40.755107,-74.006896,JRA
44.681743,-79.307761,
49.286892,-123.106112,
29.7225,-95.588303,
59.179401397705,17.907800674438,
36.481484,-121.729116,
47.734705433100004,13.4438323975,
48.075072,37.72527,
37.659724,120.978124,YNT
52.1273,5.27619,
-14.862567,-40.863186,
24.3445,124.187,
72.980839,-84.610862,
7.84083,-72.439697,SVZ
-31.538299560546875,145.79400634765625,CAZ
-38.31809997558594,141.4709930419922,PTJ
30.367887,48.230075,ABD
43.860093,51.09086,SCO
20.298506,41.636153,ABT
38.948502,-1.86352,ABC
28.430599212646484,129.71299743652344,ASJ
24.158701,-77.589798,TZN
46.176601,21.261999,ARW
27.050818,31.016309,ATZ
-35.069837,173.287053,KAT
38.8913,-6.82133,BJZ
18.25149917602539,-71.12039947509766,BRX
10.042747,-69.35862,BRM
37.929000854499996,41.1166000366,BAL
41.610298,41.599701,BUS
39.136101,-121.436996,BAB
39.958592,116.256765,
3.12385010719,113.019996643,BTU
19.9844,42.620899,BHH
34.793301,5.73823,BSK
11.991,-83.774101,BEF
5.048196,119.743338,TWT
7.7388,-5.07367,BYK
56.370601654052734,101.697998046875,BTK
7.1265,-73.1848,BGA
1.565743,30.220685,BUX
12.668299675,108.120002747,BMV
28.9447994232,50.8345985413,BUZ
12.072574,124.54508,CYP
-7.269662,-35.896057,CPV
10.0851,105.711998,VCA
-28.593117,-65.7512,CTC
36.717008,127.498741,CJJ
48.259300231933594,25.98080062866211,CWC
-0.462886,-76.986801,OCC
-13.761133,143.113311,CUQ
9.35664,-79.867401,ONX
-9.08676,143.207993,DAU
14.103899955749512,98.20359802246094,TVY
30.189243,78.176651,DED
49.233292,18.613386,ILZ
19.153900146499996,30.430099487299998,DOG
40.161098,94.809196,DNH
27.8148,-17.8871,VDE
13.1532,30.2327,EBD
-42.908001,-71.139503,EQS
-21.15914,27.468545,FRW
25.1455993652,10.142600059500001,GHT
35.918800354003906,74.33360290527344,GIL
35.339401,-77.960602,GSB
43.388106,45.699772,GRV
31.412413,37.278898,URY
25.232391,62.327671,
6.744229793548584,73.17050170898438,HAQ
59.243921,-135.523925,HNS
43.670799,142.447006,AKJ
38.4119,140.371002,GAJ
37.03850173950195,79.86489868164062,HTN
-22.588899612426758,167.45599365234375,ILP
35.413601,132.889999,IZO
22.465499877929688,70.01260375976562,JGA
48.325001,6.06998,EPL
10.696000099182129,7.320109844207764,KAD
-2.91917991638,25.915399551399997,KND
26.5261993408,53.980201721200004,KIH
40.191898,140.371002,ONJ
45.002102,37.347301,AAQ
35.497898,12.6181,LMP
-4.19355,-69.9432,LET
27.9891,102.183998,XIC
4.808300018310547,115.01000213623047,LMN
12.8879,-61.180199,MQS
-26.687400817871094,15.242899894714355,LUD
11.855299949645996,13.080900192260742,MIU
42.816799,47.652302,MCX
-24.816866,31.544085,AAM
-5.36859,-49.138,MAB
10.451399803161621,14.257399559020996,MVR
12.369682,123.630095,MBT
36.166801,137.923004,MMJ
-6.121240139010001,23.569000244099996,MJM
-6.14774,143.656998,MDU
55.037663,-131.572609,ANN
-15.2612,12.1468,MSZ
44.303901672399995,143.404006958,MBE
12.6307,53.9058,SCT
-2.4444899559020996,32.932701110839844,MWZ
17.611401,44.419201,EAM
43.5774993896,144.960006714,SHB
17.383801,104.642998,KOP
-12.997222,28.663889,
28.1036,81.667,KEP
-23.417800903299998,119.803001404,ZNE
69.31109619140625,87.33219909667969,NSK
-8.7956,-140.229004,NHV
29.303301,94.335297,LZY
51.072498,58.5956,OSW
-40.611198,-73.060997,ZOS
31.9172,5.41278,OGX
36.816502,11.9689,PNL
14.004500389099121,108.01699829101562,PXU
-8.80453968048,148.309005737,PNP
-47.7353,-65.9041,PUD
8.533329963684082,-83.30000305175781,PJM
9.95796012878418,-83.02200317382812,LIO
13.9362,-90.8358,GSJ
-50.0165,-68.5792,RZA
29.626399993896484,43.4906005859375,RAH
-27.45,-59.0561,RES
11.5262,-72.926,RCH
33.149700164799995,130.302001953,HSG
-31.571501,-68.418198,UAQ
-26.8409,-65.104897,TUC
-24.392799,-65.097801,JUJ
37.094299,38.847099,
-36.5423,-56.7218,SST
1.66294,7.41174,PCP
24.4279,118.359001,KNH
38.280701,114.696999,SJW
24.9129009247,92.97869873050001,IXS
57.503502,10.2294,CNL
0.063851,111.473572,
37.22740173339844,140.43099975585938,FKS
61.34370040893555,73.40180206298828,SGC
24.963832,91.864843,ZYL
22.7549991607666,121.10199737548828,TTT
28.562201,121.429001,HYN
9.55718994140625,-0.8632140159606934,TML
28.448200225830078,-11.161299705505371,TTA
47.658444,23.464445,BAY
18.4606990814209,94.30010223388672,SNW
71.697700500488,128.90299987793,IKS
29.237101,0.276033,TMX
17.98859977722168,-76.82379913330078,KTP
2.81818,104.160004,TOD
35.530102,134.167007,TTJ
33.939701080322266,8.110560417175293,TOE
7.50874,99.6166,TST
38.930662,63.563982,CRZ
51.15079879760742,51.54309844970703,URA
50.036571,82.493477,UKK
-18.58530044555664,-173.96200561523438,VAV
-40.8692,-63.0004,VDM
64.579102,16.833599,VHM
4.16787,-73.6138,VVC
18.7376003265,105.67099762,VII
24.144199,38.0634,YNB
29.47570037841797,60.90620040893555,ZAH
6.92242,122.059998,ZAM
53.2481002808,-4.53533983231,VLY
68.7406005859375,161.33799743652344,CYX
67.639999,53.121899,NNM
25.767,-79.25,NSB
44.05559921,-75.71949768,
46.222599,2.36396,MCU
70.6231,147.901993,CKH
-9.76879024506,-139.011001587,AUQ
3.37276,-59.789398,LTM
62.95289993,-155.6060028,MCG
-3.368586,135.496702,
56.913898468018,124.91400146484,NER
55.564701,52.092499,NBC
40.620399,14.9113,QSR
54.268299,48.2267,ULV
-36.78779983520508,174.6300048828125,
10.8237,72.176003,AGX
30.108078,30.889252,SPX
25.4401,81.733902,IXD
68.1147,-145.578995,ARC
15.729309,121.500034,BQA
40.1376991272,26.4267997742,CKZ
68.875099,-166.110001,LUR
16.98251,-88.230988,DGA
26.192801,85.916901,DBR
59.19060134887695,-2.7722198963165283,EOI
62.78609848,-164.4909973,EMK
40.358799,71.745003,FEG
66.571651,-145.249987,FYU
33.733691,9.91941,GAE
64.736198,-156.936997,GAL
21.526817,80.290347,GDB
18.2411,-72.518501,JAK
26.404301,80.410103,KNU
21.317101,70.270401,IXK
-0.906833,-78.615799,LTX
42.589001,-5.65556,LEN
18.271099090576172,-73.78829956054688,CYA
34.796043,138.187752,FSZ
31.325464,27.221716,MUH
-1.406111,35.008057,MRE
13.4674,39.533501,MQX
-11.417674,130.648481,SNB
-9.40088,-38.250599,PAV
19.623501,96.200996,NYT
51.38937,21.214742,RDO
-17.956499099731,19.719400405884,NDU
19.269259,-69.737405,AZS
37.445663,38.895592,GNY
-0.14835,-66.9855,SJL
32.535557,74.363892,SKT
42.018313,35.071774,NOP
29.594496,34.775752,TCP
0.978519,-79.626602,ESM
3.325145,117.564169,TRK
-31.888599,152.514008,TRO
-3.38294,-64.724098,TFF
-38.9259,-72.6515,ZCO
35.594299,-5.32002,TTU
-3.78601,-49.720299,TUR
-29.7822,-57.0382,URG
30.9678001404,-83.1930007935,VAD
36.646702,119.119003,WEF
-41.737111,171.579033,WSZ
30.385599,130.658997,KUM
40.255199,29.562599,YEI
24.725725,46.722336,
42.460953,-2.322235,RJL
25.078138,-77.298689,
39.828335,-8.8875,QLR
39.701698,-104.751999,BFK
36.674154,-87.48974,HOP
47.07920074,-122.5810013,GRF
34.708401,-77.439697,
51.168301,5.47,
53.426998,11.7834,
36.962363,127.031126,
46.7019,-1.37863,EDM
58.456402,13.9727,KVB
57.068802,8.70522,TED
64.054722,24.725278,YLI
43.938999176025,-90.253402709961,VOK
36.630373,128.34971,YEC
-21.008101,31.5786,BFO
63.9944992065,-145.722000122,BIG
-19.436718,29.861945,GWE
-3.14604,-59.986301,PLL
-29.945928,-51.144413,QNS
-31.438499,-57.985298,STY
-45.5331,167.649994,TEU
-21.715,122.228996,TEF
-29.451099,142.057999,TYB
-34.531399,144.830002,HXX
-37.64889907836914,142.06500244140625,HLT
-36.669700622558594,142.17300415039062,HSM
-14.7228,134.746994,RPM
-34.705705,138.615564,
28.9347991943,47.791900634799994,XIJ
44.069698,4.14212,
30.368099,76.816704,
-90,0,
44.596401,-1.11083,
50.29029846191406,-88.90969848632812,YYW
6.204167,6.665278,ABB
20.506799697875977,-13.04319953918457,ATR
-21.708,35.452801,IBL
62.410301208496094,-140.86700439453125,YXQ
-12.609,13.4037,BUG
-32.897099,27.2791,BIY
-13.2621,-43.4081,LAZ
25.7383,-77.840103,GHC
44.351398,1.47528,ZAO
-42.9328,-72.6991,
-5.25726,39.811401,PMA
41.448145,-97.340174,OLU
-8.34835,-49.301498,CDJ
-31.2969,-57.9966,COC
40.264801,-7.47996,
-45.5942,-72.106102,GXQ
-35.5593986511,144.945999146,DNQ
-17.580458,123.828449,DCN
30.091702,31.359739,
47.82450104,-91.83070374,LYU
54.398899,-7.65167,ENK
62.20750045776367,-133.37600708007812,ZFA
48.74610137939453,-69.09719848632812,YFE
37.907100677500004,-85.9720993042,FTK
60.235801696799996,-123.46900177,YJF
34.649799,-98.402199,FSI
49.6987,11.9402,
52.960616,-0.559428,
-23.928192,-46.300195,SSZ
-18.6299,27.021,HWN
33.7855987549,42.4412002563,IQA
49.216541,11.836064,
21.335278,-157.948333,HIK
49.19309997558594,-84.75890350341797,YHN
40.199795,-75.148201,
-29.888299942,151.143997192,IVR
21.6425,-82.955101,SZJ
14.146900177001953,-16.051300048828125,KLC
59.345901,14.4959,KSK
56.0374984741,-96.50969696039999,KES
18.1987991333,-76.53450012210001,POT
34.298901,-6.59588,NNA
33.7644,2.92834,LOO
53.228599548339844,5.760560035705566,LWR
31.328199,35.388599,MTZ
49.76169967651367,-77.80280303955078,YNM
48.85689926147461,-67.45330047607422,YME
-77.854391,166.464387,
-77.963402,166.524994,
30.7241993,-87.02189636,NSE
-34.7892,-56.264702,
80.803207,47.663586,
-4.32666015625,15.327500343323,NLO
30.074293,31.84296,CCE
-9.19806,124.343002,OEC
52.612598,-0.476453,
-25.8097,28.1646,
9.163949,-83.330171,BAI
14.1492996216,77.7910995483,PUT
51.363335,14.95,
22.100525,-84.157376,SNJ
23.124001,-81.301598,VRO
25.918399810791016,50.590599060058594,
-20.5534,26.115801,SXN
60.17279815673828,-132.7429962158203,YZW
9.088994,-62.094173,TUV
-21.591375,-45.474116,VAG
38.883301,-9.0301,AVR
6.9031701088,-5.36558008194,ASK
-17.45669937133789,140.8300018310547,KRB
-17.748600006103516,139.53399658203125,BUC
-17.9403,138.822006,DMD
-20.815000534057617,144.22500610351562,HGD
-20.66830062866211,141.72300720214844,JCK
68.223297,-135.00599,LAK
-13.354019,141.720028,AUU
11.275235,49.139231,BSA
57.8894,-101.679001,YBT
8.41562,124.611,
52.226398,-78.522499,ZEM
53.391109,7.2275,EME
-8.849114,121.66101,ENE
44.230301,-64.856102,
70.486702,22.1397,HAA
54.185279846200004,7.91583299637,HGL
65.806099,15.0828,HMV
61.523899,-166.147003,HPB
60.6544,24.8811,HYV
56.051622,-95.61882,ILF
-10.870743,-61.846675,JPR
-7.21932,-39.269096,JDO
58.711399,-65.992798,XGR
-4.08161,122.417999,KDI
-4.8862,29.6709,TKQ
36.2742996216,23.0170001984,KIT
54.5797,18.5172,
50.8307991027832,-58.97560119628906,ZLT
39.917098999,25.236299514799995,LXS
-13.7423,-172.257996,MXS
-25.513528,152.713603,MBH
-16.690599,-179.876999,TVU
50.366001,7.31533,
32.325001,15.061,MRA
-5.930637,12.351334,MNB
53.441399,-91.762802,MSA
67.561241,-162.980461,WTK
5.811131,-55.1913,ORG
65.555801,-23.965,PFJ
54.167198,-93.557198,YRS
66.521024,-86.225166,YUT
49.217499,11.1002,
-12.482500076293945,177.0709991455078,RTA
52.9436,-91.312798,ZRJ
71.993896,-125.242996,YSY
56.536891,-79.250221,YSK
47.256802,-0.115142,
60.1922,-1.24361,LWK
58.706308,-98.511057,XTL
69.5467,-93.576698,YYH
0.92397,104.53341,TNJ
70.762802,-117.806,YHI
47.678502,1.20884,
-8.639514,122.238135,MOF
-27.996825,26.663334,WEL
37.396825,121.369571,
66.218498,-15.3356,THO
-62.191026,-58.98669,TNM
60.913809,-161.493329,KKI
39.113079,30.128111,KZR
56.698347,11.555718,
73.006101,-85.04616,YAB
47.325256,-3.201255,BIC
-12.0789,-45.008999,BRA
67.648003,134.695007,BQJ
53.469836,-55.787501,YBI
51.784568,-96.692305,YDV
-13.428781,-38.913689,
-29.370091,-50.831729,CEL
-22.3543,119.6426,CKW
-4.8557,139.482006,DEX
49.657501,-54.237499,
57.427857,-125.648189,
45.869999,-63.461102,
53.706669,7.820278,
44.302502,-68.910599,
-10.210169,31.123045,KAA
52.9911,-92.836403,KEW
59.9608,-162.880997,KKH
-41.346099853516,173.95599365234,PCN
45.256389,147.95549,ITU
-15.957725,-5.645943,HLE
43.053597,42.749012,
60.905591,-162.440454,NUP
18.046767,-88.583858,ORZ
32.401895,-6.315905,BEM
-26.217184,-52.694463,PTO
61.934601,-162.899994,
48.977316,-123.079294,
55.4258,11.8067,
-14.4279,-67.496803,RBQ
-34.470347,-59.42461,
-2.45806,34.822498,SEU
15.4033,108.706001,VCL
56.906101,-124.964996,
-13.2965,-38.992401,VAL
51.423,16.196199,
59.414474,17.882137,
59.3866,15.9241,
25.212999,46.640999,
-33.06565,147.21316,CBX
-28.5214,150.320007,GOO
-32.836621,134.292991,KBY
-37.03310012817383,143.70899963378906,
-31.550645,147.202973,NYN
-35.81169891357422,145.60800170898438,TCW
60.246899,20.804701,
22.3395,87.2145,
-37.921233,144.103058,
-26.423177,153.064935,NSV
-29.70829963684082,152.92799377441406,
-27.921848,153.371469,SHQ
-7.798106,-77.6495,
60.696209,12.38142,
58.898617,17.498474,
58.433696,16.606826,
-14.385302,132.39315,
-32.426700592041016,118.90799713134766,
-32.672544,115.789526,
45.274399,-0.452222,
46.040531,5.494537,
-43.4767,172.397003,
59.922699,17.5368,
59.860199,13.1129,
37.941692,-8.817301,
-43.36309814453125,170.13400268554688,WHO
-42.4617,171.190002,GMN
-43.594200134277344,171.531005859375,
53.59170150756836,-7.645559787750244,
42.921001,-112.880997,
41.18600082397461,-120.9520034790039,
18.1802,-66.756897,
35.914902,-80.456802,
32.452924,-112.861519,
43.021099,-78.482498,
14.121428,35.311861,
38.393944,-8.788311,
38.397661,-8.575387,
41.2486,-90.737099,
43.078104,-94.271836,AXG
40.970901,-81.0998,
41.412399291992,-120.68399810791,
61.257401,11.6689,
-16.363575,-48.9288,APS
-20.925031,-51.382252,
-23.352636,-51.491967,APX
43.455248,11.847393,
40.2748,-7.9747,
52.057201,5.92444,
57.253399,-5.8279,SKL
31.687129,-83.632822,
-43.903301,171.796997,ASG
33.284207,-85.80863,
-22.638601,-50.455983,AIF
50.497305,12.377987,
-34.328604,115.157029,
36.297501,-77.170898,
36.971901,-92.6819,
40.656741,-8.741544,
60.180401,16.122801,
36.836951,-108.028914,
52.142706,12.67144,
50.557779,7.137144,
49.509998,10.366389,
46.347599,-104.259002,
39.884498596191406,-82.58910369873047,
45.504803,-77.645323,
54.338253,12.710515,BBH
45.81589889526367,-122.5530014038086,
49.264442,7.488333,
43.5469017,-83.89550018,
-32.29999923706055,22.670000076293945,
55.11029815673828,-107.71600341796875,
29.941065,-96.245298,
38.984165,-8.766081,
38.990303,-8.776832,
0.575,29.4739,BNC
-29.147424,-51.540791,BGV
39.7784,-74.9478,
49.102351,0.565882,
53.898384,-0.36139,
41.139599,-121.124001,
10.9766998291,106.818000793,
45.806681,-109.979153,
44.797061,15.904474,
65.641296,-23.5462,BIU
27.6103,-97.752614,
24.089488,-76.397917,
40.977798,-92.5877,
40.732101,-92.428299,
30.486899,-85.113798,
-26.831661,-49.093569,BNU
50.499698638916016,-4.665830135345459,
6.191942,31.600408,
39.36989974975586,-91.21929931640625,
45.208302,-84.990303,
-23.0054,-46.636913,
-26.23859977722168,28.301799774169922,
42.0594,21.388514,
50.676388,8.169444,
47.392677,7.028648,
-39.646702,176.766998,
34.88029861450195,-91.17639923095703,
-25.726667404174805,27.739721298217773,
45.470462,-105.457145,BDX
42.0746,-124.290001,BOK
40.26434,-103.575867,
37.654202,-93.0877,
42.59159851074219,-114.7969970703125,
57.849701,19.035,
32.569492,-84.245194,
40.8526,-79.9748,
46.194199,-91.246399,
-20.834299,-41.1856,CDI
37.064499,-89.219597,CIR
-13.389444,-38.91,MXQ
43.596401,-91.503899,
33.131500244099996,-115.521003723,CLR
37.00979,-88.299403,
-22.859722137451,-46.037498474121,
45.62779998779297,-122.40399932861328,
46.0308,13.18225,UDN
59.61000061035156,-109.26699829101562,
35.89530182,-100.4039993,
45.255699157714844,-122.6510009765625,
40.5690994263,-90.074798584,
29.915800094604492,-98.24749755859375,
-29.763611,-50.036945,
-33.758944,18.548195,
33.818536,-111.898327,
34.104236,-77.905855,
51.988098,-115.227997,
28.522199630699998,-99.823600769,CZT
51.582801818847656,-114.052001953125,
39.073411,-8.766832,
45.719864,9.593954,
45.344613,7.919072,
42.704200744628906,-90.964599609375,
37.063702,-81.798302,
45.38531,19.833326,
40.29542,-82.729961,
34.159901,-85.635101,
40.890301,-77.602501,
33.243401,-111.913002,
36.842098,-89.359703,
59.60169982910156,-109.13700103759766,
48.457502,1.519843,
36.788299560546875,-78.50160217285156,
50.066101,12.4117,
45.653702,-84.519302,
48.896568,2.606206,
42.7317009,-95.55590057,
34.789299,-81.195801,
51.625797,-124.144478,CJH
51.441283,-2.283402,
61.582901,-144.427002,CXC
47.8283,-112.167999,
43.23623,-120.665059,
58.0531005859375,-104.48400115966797,
32.850498,-86.611397,
43.834499,-84.740196,
47.19430160522461,-120.88300323486328,
41.049032,-78.415003,
43.2234992980957,-122.4209976196289,
52.086813,-115.856092,
32.957039,-109.211397,CFT
35.5383,-98.932701,CLK
38.748299,-76.9328,
53.249656677246094,-7.122745513916016,
58.3911018372,-109.51599884,XCL
50.262501,10.995556,
50.874443,8.815,
-37.727669,145.408371,
-33.3666992188,116.217002869,CIE
39.91151,-83.188577,
48.54389953613281,-117.88400268554688,
33.2929,-95.8964,
25.19709,-112.11385,
39.6985015869,-85.129699707,CEV
-38.256145,144.427895,
35.080799,-92.425003,
35.016201,-84.346298,
-31.487499,-64.141403,
42.1759,-77.112198,
52.0750007629,-111.444999695,YCT
42.2919,9.189,
40.36109924316406,-122.21600341796875,
46.675046,5.46911,
31.990699768066406,-93.30740356445312,
30.445101,-89.988899,
43.724998,-103.349998,
43.5326,-121.949997,
33.1782989502,-91.8802032471,CRT
38.06880187988281,-91.42890167236328,
29.083599,-97.266899,
35.950496,-96.772371,CUH
29.986299514770508,-95.68560028076172,
52.487558,8.185151,
-16.401203,122.932148,
40.948344,-76.64408,
36.338325,-117.467065,
-26.0845963451,28.390386581399998,
51.247823,-105.976982,
43.029099,-83.529702,
30.441200256347656,-93.47350311279297,
37.750999,-82.636703,
40.542801,-86.681702,
32.463799,-87.954102,
41.9541015625,-118.63099670410156,
33.747609,-115.325117,
-5.6967,53.6558,DES
50.566113,7.653333,
45.552799224853516,-115.45999908447266,
45.3798,-115.505924,
53.559358,-0.859043,
55.7094,-117.094002,YOE
48.678177,9.845909,
50.1654600485,-120.171273351,DGF
54.38347,13.325542,GTI
32.068049,-98.325774,
36.06010055541992,-78.7833023071289,
-32.6926994324,116.074996948,
41.133301,-88.440804,
44.984402,-101.251,
28.859766,-100.516682,EGP
40.824799,-72.7509,
45.055801,-85.355904,
53.184654,-113.738236,
45.820702,-115.439332,
35.43080139,-99.39430237,ELK
41.657001,-86.034698,
38.75830078125,-104.30699920654297,
-23.726699829101562,27.68829917907715,ELL
41.33150100708008,-82.10030364990234,
50.93330001831055,-110.01300048828125,
56.824402,8.78667,
40.483559,-75.10088,
55.848923,13.329935,
45.307671,-122.318133,
43.407398,-94.746399,EST
51.14419937133789,-108.76300048828125,
50.068168,1.424748,
30.466299057007,-92.423797607422,UCE
39.604198455799995,-116.004997253,EUE
37.851601,-96.291702,
43.895901,-85.279198,
-34.7464,-58.2033,
56.387901,13.4706,
56.081401825,-118.434997559,ZFW
52.846699,0.766389,
58.1698,13.5878,
35.59659957885742,-119.12799835205078,
46.90079879760742,-96.918701171875,
39.805599212646484,-79.54889678955078,
-20.276901,-50.214937,
44.812328,11.613884,
58.630009,11.314459,
36.29090118,-92.59030151,FLP
31.0425,-86.3116,
47.363094,25.210346,
30.389099121100003,-87.63529968259999,NHX
66.0374984741211,-124.71499633789062,
52.573786,-112.083664,
47.937698,-124.396004,
26.732799530029297,-81.89730072021484,
61.867265,-121.368524,
47.5928,-95.773499,
43.016101,-75.169573,
32.081775,-95.452163,
37.605801,-90.2873,
41.45024,-96.522884,FET
-20.0028,-48.958401,
38.923173,-117.9572,GAB
53.381242,-0.6848,
29.441052,-90.261129,
53.03611,8.505556,
58.71390151977539,-113.8759994506836,
45.0499,-110.747002,
43.181999,-78.5578,
41.845699310302734,-123.98500061035156,
35.202598,-81.149902,
28.362801,-98.116501,
42.935902,-85.805,
42.350101470947266,-73.63710021972656,
48.634253,10.216484,
32.699001,-94.948898,
32.528801,-94.971702,
51.690834,6.104167,
36.52870178222656,-93.6769027709961,
45.83209991455078,-120.84500122070312,
37.485801696777344,-117.19100189208984,
-35.480085,138.744267,
38.155998,-78.165802,GVE
45.906898,13.5993,
-33.367681,151.299806,GOS
47.003758,-122.234845,
-33.284698486328125,26.49810028076172,
32.353325,-97.676225,
53.916901,-118.874001,
43.42375183105469,-73.26919555664062,
44.680302,-84.728897,
38.9613990784,-110.226997375,RVR
42.30419921875,-75.78710174560547,
37.225966,-87.156987,
31.845699,-86.610703,
43.22169876,-99.40329742,
-11.7396,-49.132198,GRP
40.820099,-74.855202,
48.794821,7.816129,
29.389999389648438,-96.95610046386719,
51.68972,7.816111,
38.631198883057,-85.443603515625,
37.784814,-86.441295,
52.64690017700195,-111.38400268554688,
41.58440017700195,-95.339599609375,
46.448601,-109.852997,
34.4030990601,-80.11920166019999,HVS
50.0182,10.529165,
33.19150161743164,-99.71790313720703,
-31.855907,138.468079,HWK
24.15449,-75.51796,
46.883801,-96.350304,
31.884700775146484,-82.64739990234375,
38.7052,-91.490601,
28.8601,-111.976997,
56.1847,9.04445,
32.180599,34.834702,
49.582708,10.878339,
46.0149,-102.655998,
29.7196756944,-82.66608430560001,
35.50590134,-98.3423996,
35.18797,-85.176755,
48.13911,14.33584,
53.992009,9.576409,IZE
40.569400787353516,-102.27300262451172,
41.04290008544922,-123.66799926757812,
54.220001,9.599444,
37.330101013183594,-91.97319793701172,
51.806667,9.378333,
49.5461,17.704399,
51.526732,-2.141555,
45.354198,-79.151398,
-42.76765060424805,172.8919677734375,
46.31489944458008,-124.00399780273438,
26.32615,-80.987919,
32.5667,-117.116997,NRS
42.4707984924,-93.2699966431,IFA
30.9057006836,-101.891998291,IRB
11.80823,-66.180768,
-6.3369598388671875,106.76499938964844,PCB
50.331402,15.9539,
30.8857,-94.034897,JAS
-17.8299007416,-51.7729988098,JTI
42.9632,-88.817596,
32.74599838256836,-94.30439758300781,
36.363701,-82.308998,
45.3596000671,-117.253997803,
-14.28784,126.633182,UBU
46.386398,17.733479,
-3.684615,138.479018,KBF
29.912701,-95.826599,
36.716444,-110.228444,MVM
56.97439956665039,-126.74099731445312,
46.218601,-119.209999,
40.758733,-87.429457,KKT
41.2052,-89.963898,
24.648938,-81.578357,
50.896702,20.731701,
36.609798431396484,-93.4446029663086,
35.876497,-97.95293,
50.09920120239258,-102.60700225830078,
48.21227,13.345678,
49.744293,10.207313,KZG
55.712021,21.242892,
41.51210021972656,-123.99600219726562,
35.797699,-78.436996,
-3.666539,139.058758,
46.124294,-114.923515,
59.5275,15.9697,
49.368301,16.1161,
-27.660601,27.3158,
49.681458,21.739883,
58.172875198199996,-116.337919235,
44.397601,4.717646,
46.616699,-72.625801,
-24.1129,152.7156,LYT
36.518398,-86.058296,
33.173500061035156,-97.05139923095703,
33.132099,-97.014198,
27.9538002014,-81.60140228270001,
43.58319854736328,-124.18000030517578,
43.452099,-85.264801,
37.487246,-94.313298,
34.7229,-80.854599,
48.511665,12.033333,
39.2272,-94.951401,
47.906898498535156,-97.6406021118164,
34.507099,-81.947197,
35.234299,-87.257896,
36.774229,-77.793846,LVL
42.77799988,-96.1937027,LRJ
30.6021,-97.818901,
40.007301,-86.440598,
40.291801,-76.328796,
41.102526,-84.05443,
-22.5784,-48.774601,
51.015278,7.005556,
42.272308,-74.394037,
45.454102,-119.690001,
57.0018997192,-113.194000244,
46.954399,-112.650002,
34.849300384521484,-97.58529663085938,
-36.814999,145.348007,
46.295898,8.99213,
46.9902,-94.204002,
-37.401699,-72.4254,LSQ
32.98649978637695,-82.38569641113281,
-3.288165,102.91449,LLJ
43.96250153,-86.40789795,LDM
60.088299,15.0964,
29.728663,-97.66099,
50.66749954223633,-104.78900146484375,
59.298004,9.132011,
